TicketID,CommitHash,CommitMessage
OPENJPA-970,ff8d46578c84df4b581976a24d51970275845497,"OPENJPA-970. Committing patch provided by Donald Woods  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@755396 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2013,b9e61a892316696551ff6b3c9a31cf119c6156ec,"OPENJPA-2013: Add TEXT to the fixed size type list for Derby and HSQL  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1133904 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2255,bc29ef104d0494a08c348a58141760a51f18f534,"OPENJPA-2255 Enable join table id columns to use the column length from the target instead of hard-coded db specific default column length.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1379687 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1168,f6413764d5b41a83003a163b74023dce8398fb05,"OPENJPA-1168: Improved checking for type1 UUID generator is initialized. Reducing timing window which could result in a NPE. Submitted by: Rick Curtis 	modified:   openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java 	modified:   openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestUUIDGenerator.java  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@792592 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2257,a2b07b18b43003f4c4cdd1872022a57c7e0fe26a,"OPENJPA-2257: Added additional changes (i.e. return a copy of _supportedKeys) to the code changes made previously by Albert Lee.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1426680 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2257,512520f7fb764b406aa3fc3dd298dbf63ec7eb58,"OPENJPA-2257 Properly synchronized _supportedKeys in ConigurationImpl. Test case contributed by Stephan Hagedorn.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1381326 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2010,0bcded74e124d14ddd505823ac0ad479b90ac8fb,"OPENJPA-2010: Check line number and source file before logging duplicate meta data warning  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1133546 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2494,077ad2b4462cd2be819df5485d906632488d73be,"OPENJPA-2494: A default Schema defined in a PU default (<persistence-unit-defaults>) in an orm.xml file is not being honored.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1626916 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1163,7658c64e1656af28b965e2a6f1a55918951d38fa,"OPENJPA-1163: Forgot new classes in previous commit (testcase and entity).  Submitted By : Ravi Palacherla  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@800566 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1163,5232b727949d00add9cb61e153cbbcdc9e13c769,"OPENJPA-1163: Add configuration option that allows the elements in a persistent map to be treated as the owners of the relationship (ie updates to the hashmap can add elements without removing old ones).  Submitted By : Ravi Palacherla  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@800563 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2011,8ef3f3db35c2d6464ee28721690ff0b6f5ba55e8,"OPENJPA-2011: Optionally prevent reparsing annotations in in query mode.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1133900 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2253,0ae1199283814bd7ed3e8bd1f317f3a38b23dfb8,"OPENJPA-2253 Add few Audit test  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1383729 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2253,ae3441b049f60168e8abec0ef5988c0ba6265df7,"OPENJPA-2253: Clear temporary storage for audit to prevent memory leak  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1383728 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2253,556d796ed38799a7c99d550ba4d79d26a5933abc,"OPENJPA-2253: Clear temporary storage for audit to prevent memory leak  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1383727 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-308,d5ef5d1f3db5251683f1888da5353fb765584fe2,"OPENJPA-308  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@563355 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-547,07cd1728a1148a37bb64216241d3bde4330ec5ba,"OPENJPA-547 add test strings for FETCH JOINs     git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@647026 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-547,50b81e6d7706d8f28aab8110086b1d7f114c1b45,"OPENJPA-547 INNER JOIN FETCH query incorrectly generates LEFT join SQL  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@646455 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-303,a1d28857fa6cff6a6374b5f10d747b8538af9cdf,"OPENJPA-303 committing on behalf of Albert  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@561405 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-787,3f47c13c68f439f274c735862184cfb19c37b151,"OPENJPA-787,OPENJPA-799: getSingleResult() and multiple aggregate projections  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@722059 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2007,b6f39e246dc366cbecdf1d980feca79c05e758a5,"OPENJPA-2007 Replace mistakenly removed assertion  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1128008 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2007,50bfa5d2618540b4fd5a033ae4ffe8f1d3160305,"OPENJPA-2007 jUnit for fetch plan isolation query hint validation.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1128005 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2007,7b0d1140ac54eb910fa00adf7b2e483a336df41d,"OPENJPA-2007 Updated supported hint set to include correct name for fetch plan level isolation hint.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1127690 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-304,872d00888d786f97f027946f59cd9c1962487fec,"OPENJPA-304.  Changes to DepthFirstAnalysis and associated classes and testcases to resolve IBM JDK and Sun JDK differences.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@561363 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2006,81c46c503f5efccc4b3724c2c0ea2a19eb93db4a,"OPENJPA-2006 If flushing, also pre-flush non-provisional entities to allow sequence ID population.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1127573 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-543,9dadffffc19228783088509e22c2d42181d02295,"OPENJPA-543  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@640511 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2008,27e0e704adafd18b6056e6f1b886b202d7e36e69,"OPENJPA-2008: Setting svn eol-style for DistributedSQLStoreQuery  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1137651 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2008,41f09d9226c005a127e20be7609322ffd77584aa,"OPENJPA-2008: Draft support for native SQL in Slice  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1135806 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-542,fe45f77f038d058b28c4b667cf91e4e13161489f,"OPENJPA-542  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@649221 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-542,2d0a3c91578d9994dca0204abcb463e9fa548828,"OPENJPA-542  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@640494 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-540,6af619cd891e793efe4c239f4e4815b89d119d49,"OPENJPA-540.  Committing a simpler version of the patch.  Got rid of the ClassResolver classloader and am now just relying on the Class.forName() classloading.  This is similar to the processing used for the other *ManagedRuntime classes.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@640666 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1390,481bb3d6eb14697e425a673b643e6037424c173e,"OPENJPA-1390: From.join(String attr) checks any attribute not only singular attributes.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@881495 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1391,be2ff16fe3ac83e54723daa4452dc71a6c1e2a14,"OPENJPA-1391: Handle untyped collection  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@881529 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1392,f1451e5fd868eacfabaf3500faeae13f05de3e79,"OPENJPA-1392, OPENJPA-1393: countDistinct() and integer return type for size()  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@881638 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1397,b8313194431891caa284c08b62364cd474a7884a,"OPENJPA-1397: Allow some columns of compound key to be null.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@888418 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1397,8607e0b3b4050a29c93c15bdd23fe676bf76490f,"OPENJPA-1397: Allow some columns of compound key to be null.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@888417 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1155,e9f305f700478876aa71dcda3f9163a74c981c02,"OPENJPA-1155 add as resolved in M3 section of changes/release notes  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@918606 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1155,9ee5383721d40820f36cfbc30618b8a56e9b348b,"OPENJPA-1155 Committing code contributed by Dianne Richards.  This update ensures that all entities, especially those loaded during detachment get cascaded during detach.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@791568 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2245,bcda87c67b6e35d3236e04c0bc699da6f6d5022f,"OPENJPA-2245: Fix NotSerializableException when using Criteria and QueryCache.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1368438 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1156,8730eddc2955d48e38d831f988c1bfc2d5e6e314,"OPENJPA-1156 remove primitiveidentity directory  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@790707 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1156,a1a94144bd0a9a26edcd0209e884b364782fd5d7,"OPENJPA-1156. Refactoring test code from OPENJPA-1061 to avoid path length problems in some environments. Specifically I've removed the primitiveidentity component of the package since it was not adding any semantic meaning to the tests. Further refactoring may be needed, but this should prevent the specific problem that was reported.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@790703 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2244,9fa9ef4fe825bf29c480303c169413ab997e5707,"OPENJPA-2244: Applied Helen's patch to trunk.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1415486 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2005,dcf90c68eb5796aba5299aaee498953fa4340fec,"OPENJPA-2005: check for unexpected (null) sequence names in PostgresDictionary  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1127898 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2247,a06d373573b5e12ba309ef9e6137ee4e759eae5e,"OPENJPA-2247 Complete fix for 1x1 bi and mx1 uni relationships of the described problem.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1392661 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2247,3e787f7fe35c262388a4ac10399fd6e76a758de5,"OPENJPA-2247: Update testcase.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1369966 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2247,2683a0227ad661119c1084aa2372434f40654f10,"OPENJPA-2247: Honor JoinColumn.name when mapping a uni-directional OneToOne that is in a SecondaryTable.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1369043 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1393,f1451e5fd868eacfabaf3500faeae13f05de3e79,"OPENJPA-1392, OPENJPA-1393: countDistinct() and integer return type for size()  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@881638 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1394,f6a6ee15f23f7bf7d99d33a3c904985b1ef8e98a,"OPENJPA-1394 - DB2 supports Order By clause with recording locking using ""WITH R*"" construct. By enabling this feature in the DB2 dictionary, row locking can be perform with the fetch and eliminate the time window other thread snike in to fetch the same row.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@882358 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2240,1952ecd460306fb0539ee6b947d6d07fd84e9bfc,"OPENJPA-2240.  Update the Serp dependency to v1.14.1.  This version resolves the issue of enhancing methods with class constants as parameters.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1381592 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2482,51e2b70be5d42530dbb97cae436f28968c7f1182,"OPENJPA-2482: Cache column alias on colum+pathjoins rather than just column.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1576505 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1396,c3a856faa022f43d8fe9b30d954edd46e1401131,"OPENJPA-1396: fix metadata-complete problem so that it will override @Transient annotation in the entity class  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@882172 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2000,eb4e83fa27f461c8e919bd13dc168401b7ee7400,"OPENJPA-2000: Update realTypeName for Postgres to match the Postgres manual. Submitted By: Jacob Nowosatka  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1149387 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-559,8c756bf65566e8ed69794a03c10716b1c3d83350,"OPENJPA-559 set SerialVersionUID to a value compatible with previous releases.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@657813 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-559,1b5aac791d776726ada8fdc6b39ec71d13262f3e,"OPENJPA-559 : Add SerialVersionUID.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@644852 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-314,8dd6857f67991d646727bfd3597d8b5b9b03d69f,"OPENJPA-314, OPENJPA-315  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@567875 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-798,ef6e9d8cf18cb630fd79dbf277b9dacce688fb8b,"OPENJPA-798 Show as being fixed in 2.0.0-M2  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@921030 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2238,5afd4e851bb1fe56de5b1b546abecd799d036ad7,"OPENJPA-2238: Don't create custom proxies for default scoped classes.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1364683 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-315,8dd6857f67991d646727bfd3597d8b5b9b03d69f,"OPENJPA-314, OPENJPA-315  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@567875 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-557,fb7ab1908bfb6afe560f094ab70b9de860280ed0,"OPENJPA-557 Primary key sequences broken with postgres schemas Commit patch provided by Milosz Tylenda  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@729180 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-799,e1e697da054a9ff342b720541ee3b414109861c3,"OPENJPA-799 Show as being fixed in 2.0.0-M1  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@921022 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-799,3f47c13c68f439f274c735862184cfb19c37b151,"OPENJPA-787,OPENJPA-799: getSingleResult() and multiple aggregate projections  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@722059 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-312,88f293dec94ee995603f7c4b895cc26bffb0ac67,"OPENJPA-312.  Committing these changes for Daniel.  I decided to make a common private utility method out of the common code across the proposed patch, but the intent of the original patch is still there.  Thanks, Daniel, for posting the fix.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@566381 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-554,9c19356c7c2b5690c8b487b4ee05ba92297847c4,"Fix for OPENJPA-554.    git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@645589 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-313,c014c925382f115e067fb9265d9c49f96aaf17f9,"Help Catalina committing OPENJPA-313.2.patch  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@566006 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-313,4e81825171676204c7e3ccaeaddbf679f0c5a590,"OPENJPA-313.  Looks like this patch wasn't quite ready for prime time.  I attempted to re-build and re-test right after applying this change and I got several testcase errors in openjpa-persistence-jdbc.  I revert back ClassMapping.java and the problems go away.  Needs some more work...  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@565896 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-313,26b0e498455ffc4062ff4d06feec1d18ea560572,"Help Catalina committing OPENJPA-313.r564688.patch  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@565845 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-552,ee8155bb60ddfdc94e94b8973455c599072a6c27,"OPENJPA-552 Remove dis-allowing Connection* properties in   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@644129 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-794,4d33d1bcc864e8e08aeca6df8c3e765955feaf8e,"OPENJPA-794 Show as being fixed in 2.0.0-M1  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@921032 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-311,99ecf9564bc9f260bde9f702b2a79b121414345a,"OPENJPA-311  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@564688 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-795,569641f0950e01c8abbaff6e23e2739a8a2f2c9a,"OPENJPA-795  enhancer throws an exception when parsing column name ""first.name"" because it thinks 'first' is a table name In U2 database column name may contain '.'  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@724817 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-550,6d8a5879847076701ea01abd98b004d0e1836530,"OPENJPA-550: Correct example usage  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@681909 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-792,9946b6c19bb6445d8b975d2bb734329777cf7ec5,"OPENJPA-792: MappedSuperClass problem. Commit on behalf of  Sandhya Turaga.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@724490 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1380,983b34b68e9b5cf2fb5b78744f6bb2fcb654389c,"OPENJPA-1380: queryCache is not refreshed for cross-join jpql.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@835054 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2470,bf646350eac65b7ccd9e68031c8e5bc228f5a121,"OPENJPA-2470 : Update DataCacheManagerImpl to use a ConcurrentHashMap rather than a HashMap.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1558594 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1381,fb82c6ad138638358017b9516f3340bf1a75e4fe,"OPENJPA-1381: Ignore preapared query if lock mode changes  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@881011 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1381,9c275904f3a7a6f7f5740cf641bf7fcccb710186,"OPENJPA-1387: Revert unique colum related changes to before 880685 plus other changes after that related to OPENJPA-1051 and OPENJPA-1381.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@880922 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1381,cfea146c2953a8b46abed0f5de50cf42701ccf7b,"OPENJPA-1381: Ignore preapared query if lock mode changes  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@880891 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1381,6f11e4d9836fa362d530d00cdd01342594eef1ab,"OPENJPA-1381: Ignore cached target query when lock mode is set  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@835220 13f79535-47bb-0310-9956-ffa450edef68 "
